baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
H2BC3	7.59342704591178	0.921583367795991	0.442694912411241	2.08175730499448	0.0373646433763089	0.0790209615530561
SCNN1D	46.5468169062429	-0.448398280401901	0.215424496177684	-2.08146375346311	0.0373914784743969	0.079060579787441
USF3	450.187752751328	-0.188012843723754	0.090327594123334	-2.08145523578365	0.0373922573653491	0.079060579787441
COA6-AS1	39.8959249865518	0.365497156319986	0.175605369792664	2.08135523846182	0.0374014025563928	0.0790705263021341
AC005972.3	24.3728373172056	-0.437677294649523	0.210296324617567	-2.0812408179052	0.0374118691503937	0.0790832637092199
MIR1244-2	27.1496148739145	0.326262402692699	0.156797048118163	2.08079429178301	0.0374527388744657	0.0791602582692143
WDR64	6.41367392645911	-0.661104148826748	0.317730776187372	-2.08070542224365	0.0374608774739293	0.0791680621273961
ANKRD53	7.43831449864392	-0.647208519390831	0.311087451537654	-2.08047131503307	0.0374823240251543	0.0791994682971818
HSCB	73.9265719442829	0.292035050837971	0.140371361155748	2.08044609978488	0.0374846346161388	0.0791994682971818
DOCK6	21.868061691079	0.724170757156132	0.348114276997955	2.08026732888174	0.0375010197055296	0.0792246862668431
VDAC1P8	45.5862091121335	0.318105669406093	0.152954994325141	2.07973378580817	0.0375499573699095	0.0793186606918068
C10orf88B	16.7657951614177	-0.541372147430779	0.260418928573572	-2.07885098981134	0.0376310485724065	0.0794805242979475
AJAP1	6.76724727815753	-0.698462764186238	0.336026887186048	-2.07859189493822	0.0376548765766841	0.0795214182716
ABI1	2629.84051520378	-0.137145945610881	0.0659922395620819	-2.07821323417675	0.037689723706402	0.0795855705161868
RPL10P9	362.124811013528	1.70737800065507	0.821637671277101	2.07801815854089	0.0377076866974506	0.0796140592491531
DFFA	573.828547143556	0.15337553831421	0.0738140073101565	2.07786494600877	0.0377217999486799	0.0796249730985472
GLTP	1496.41756339904	0.248660947974166	0.119670942077193	2.07787240292442	0.0377211129470333	0.0796249730985472
RABGEF1	95.842214202465	0.324281877292397	0.156082916049222	2.07762569729369	0.0377438474550162	0.0796526258073442
SMAGP	122.016710991517	0.264200172398313	0.1271616964688	2.07767102622082	0.0377396694131372	0.0796526258073442
MYCBP	414.113310600711	0.225215447077581	0.108405940337512	2.0775194272232	0.0377536440851422	0.0796638578971269
ADGRA2	60.788647608236	-0.573208734881244	0.275932464160127	-2.0773515600129	0.0377691235266336	0.0796870771882582
GALNT6	500.806657143446	-0.237270254882296	0.11422485419467	-2.07722090393675	0.0377811753757632	0.0797030601380882
TMEM134	809.089155461643	-0.215053777907144	0.103539775810419	-2.07701606676169	0.0378000763496215	0.0797334864832378
IFNL1	4.92613878977093	-0.728157445009604	0.350610084069968	-2.07682972650693	0.0378172775405601	0.0797603206123754
AL139415.1	13.9589370430968	-0.884223427312012	0.425811901727599	-2.0765587427795	0.0378423041079972	0.0798036029867911
MLKL	1351.66748380203	0.26945408683941	0.12976293174503	2.07651047349068	0.0378467634720845	0.0798036029867911
FAAP100	1131.12680229579	0.162333719824296	0.0781871123044299	2.07622094025205	0.0378735214184314	0.0798410908797489
TRMU	825.944460018849	-0.155873568522411	0.075076181209286	-2.0762053425159	0.0378749633793387	0.0798410908797489
ZCCHC24	196.356497127013	-0.356300434913989	0.171614076141881	-2.07617255486327	0.0378779946453939	0.0798410908797489
ENY2	1024.43481635221	0.169746327589097	0.0817689791072542	2.07592572932145	0.0379008206494364	0.0798797480661949
NT5C3B	488.831929701218	0.321254442987338	0.154761373471942	2.07580506543889	0.0379119836961815	0.0798938181690746
THEM4	682.486259165311	-0.353904612978712	0.170542019339192	-2.07517545734479	0.037970276365361	0.0800071917970713
PARP4	3098.38283947796	-0.209262426059388	0.100859346181934	-2.07479459248042	0.0380055759736078	0.0800720956348464
AC104564.5	8.69762432950377	0.69595573379503	0.335475317437138	2.0745363298611	0.0380295283427705	0.080094127293947
MAP11	292.768601344789	-0.252562066151923	0.121742678692266	-2.07455650610689	0.0380276566501078	0.080094127293947
PSEN1	2304.42482457792	-0.222340050255862	0.10717577987853	-2.07453634121306	0.0380295272896604	0.080094127293947
AC063977.2	10.5788954003709	0.68493488079697	0.330198426203573	2.07431297802339	0.0380502532890199	0.0801282980261382
VAMP2	1011.5427397813	-0.277912153346828	0.133983528208856	-2.07422626543774	0.0380583019879362	0.0801357695003789
AC002525.1	6.76873084789181	-0.724241119898107	0.349201206415444	-2.07399375085915	0.0380798912360557	0.0801717468910927
CARMIL2	1253.55496664225	-0.353328152076393	0.170378190134502	-2.07378744777994	0.0380990554348081	0.0801951170834359
MTRR	1075.02102977685	0.162880392769167	0.0785446929395968	2.07372881188073	0.0381045038206047	0.0801951170834359
TRAF7	558.028221919442	0.239320665580845	0.115404188921001	2.07376064784502	0.0381015455742398	0.0801951170834359
AP005131.3	6.22690178026962	-0.609220812648898	0.293803550469083	-2.07356518216415	0.0381197116253521	0.0802006635522232
C7orf31	121.944455838472	-0.189138985899612	0.0912148287316397	-2.07355523799833	0.0381206360060367	0.0802006635522232
RPUSD1	922.640535327498	0.228748760209655	0.110317186371769	2.07355506184477	0.0381206523809303	0.0802006635522232
AC010768.2	5.64123849793174	0.660926270071337	0.3187709060357	2.07335819410482	0.0381389565635299	0.0802296930072837
ADGRG5	874.206489857426	-0.330367145727378	0.159387858117841	-2.07272467067802	0.0381979104345699	0.0803442168089211
B4GALT4	365.761642819396	-0.28492828164557	0.137484829411161	-2.07243433959878	0.0382249536911805	0.080391601756611
MATK	888.60402692551	-0.40531646058626	0.195607446829398	-2.0720911558125	0.0382569409716832	0.0804493721507995
NAV2	12.3789902883741	0.751118896756425	0.362530099885755	2.07188009214443	0.038276624974633	0.0804812597630303
ARFGEF2	898.678464122699	-0.176899509848182	0.085409580074657	-2.07119048815781	0.0383409981480059	0.0805880618610843
CARD8	2062.56575560424	-0.241049888540177	0.116378021909043	-2.07126641771393	0.0383339057676867	0.0805880618610843
LINC00612	28.0063243628371	-0.474517235072663	0.229102496925313	-2.07120062609948	0.0383400511249915	0.0805880618610843
CC2D2B	10.403267793769	0.504701597607557	0.243683938644829	2.07113197699567	0.0383464642828894	0.0805900373650668
ASB9	12.0879639008491	0.649654974098983	0.313733595631999	2.07072173061443	0.0383848082637444	0.0806515826216627
WASHC3	505.97275171189	0.186972807772051	0.0902924784954405	2.07074621150745	0.0383825192249376	0.0806515826216627
ST3GAL2	1036.6170717103	0.221569299868427	0.107017672947609	2.07039915712703	0.0384149807169902	0.0807054550638361
HOXA9	9.84187603769966	0.626546577332547	0.302681524880788	2.06998619284515	0.0384536374482633	0.0807771371833799
AC067852.3	5.58117966729723	0.85397009002217	0.412646138666206	2.06949734894516	0.0384994398439146	0.0808638110677007
POLD3	513.933522581539	0.199389254988467	0.0963577277240101	2.0692606571168	0.038521633420825	0.0809008826442308
PLXNA1	276.261071883433	-0.36218862605667	0.17504129035489	-2.06916108377827	0.0385309732342755	0.0809109539375251
AC105137.2	5.31471834039229	0.703057142108045	0.339813370133781	2.06895079446479	0.038550704346281	0.0809381450201244
TXLNG	349.528807905176	-0.267245918020947	0.129171315778475	-2.06892618852986	0.0385530136431157	0.0809381450201244
VPS54	706.663438709005	-0.172410863854006	0.0833504243913187	-2.06850613074938	0.0385924547135928	0.0810113954463004
PIK3C2A	478.877335016794	-0.267101262870089	0.129169341652375	-2.0678379207732	0.0386552665418642	0.0811336815723084
KIAA0040	1934.91063316854	-0.22283687862374	0.107775613378885	-2.06760018929661	0.0386776342741396	0.0811710606142216
CWC27	508.571068624696	0.127148712390461	0.0614977744188486	2.06753355860454	0.0386839054104756	0.0811746536044218
ORAI2	2062.96864583741	0.228588480116639	0.110606466499706	2.06668278402372	0.0387640544468483	0.0813332535265301
TAF9BP1	10.1396858460021	-0.859978114502589	0.416130730126529	-2.06660564155188	0.0387713287897987	0.0813360674931913
TRBV25-1	37.2027329904092	-0.821340599346654	0.397441138120682	-2.06657167708003	0.0387745319226177	0.0813360674931913
RPS2P5	764.475116244942	-0.218816789382893	0.105892076517493	-2.06641324430676	0.0387894764245081	0.0813578310446893
ADM2	15.5902716293234	0.606746772880906	0.293693374923098	2.06591916838362	0.0388361125973115	0.0814364603456755
VRK1	420.458175904091	0.23252362819409	0.112551077095179	2.06593872040386	0.0388342661635838	0.0814364603456755
MOCS3	98.8046845256801	-0.420814290020525	0.203728964035964	-2.06555946530135	0.0388700951800874	0.0814981211353575
AC020651.2	31.7821657203407	-0.696125329533391	0.337114677288476	-2.06495111732469	0.0389276257258174	0.0816091341161167
AC005520.4	31.2387538915317	-0.535494508567489	0.2593443306547	-2.06480129029875	0.038941805736156	0.081629250192166
ACKR3	122.628916092117	0.736955038865468	0.356968188234504	2.06448379198804	0.0389718690839175	0.081682652035215
TXNRD2	602.010578938407	0.224768057904741	0.108886169294757	2.06424800652404	0.0389942079427964	0.081719853156955
LINC02723	47.6422408999777	-0.641689611767008	0.310904841901377	-2.06394216263303	0.0390232005018487	0.0817709879881624
SLFN12L	49.5669948077088	-0.346232834510495	0.167798963602194	-2.06337886169142	0.0390766466918407	0.0818733460047334
DKK3	32.0455912898274	-0.724271299133197	0.351089714061257	-2.06292372042215	0.0391198760522386	0.0819446344835421
IFRD2	921.312878747514	0.164772683589801	0.079873372383612	2.06292383397108	0.0391198652622875	0.0819446344835421
STARD10	264.627636369409	0.202520682016466	0.0981743451585544	2.06286766353663	0.0391252031486042	0.0819461524598162
PLPPR2	1018.91831669698	0.324339207775825	0.157248058396019	2.0625959460752	0.0391510332411449	0.0819906077227223
PMPCA	1501.2230536732	0.112621855884297	0.054608655247505	2.06234442825695	0.0391749560142389	0.0820310586655913
AL391863.1	51.4634485005055	0.631382337399644	0.306182494414122	2.06211115566156	0.0391971545122354	0.0820596555363921
NPLOC4	3254.1312173825	0.148647333339197	0.0720852728024466	2.06210405482646	0.0391978304036515	0.0820596555363921
MARCKS	701.34490957609	-0.233533609831471	0.113271325481931	-2.06171869921946	0.0392345252370808	0.0821268189332498
YTHDF3-AS1	26.8118574086864	0.373436954046275	0.181150578524023	2.06147259969558	0.0392579749057924	0.0821662446453078
AC107375.1	9.20250365096699	-0.756098343148824	0.366857592949078	-2.06101320425382	0.0393017803844687	0.0822482604308256
AC097634.3	4.9580616884329	0.855086383512801	0.414905739438158	2.06091722103124	0.0393109380679908	0.0822577567634947
AC110079.1	122.524163288824	-0.302639920437564	0.146877728793999	-2.06048883600335	0.0393518320361897	0.0823160284017093
NIF3L1	293.346500879325	-0.181117621181809	0.0879006845647338	-2.06048021216975	0.0393526556447823	0.0823160284017093
ZNF251	301.936555862255	-0.247727530587355	0.120227224661004	-2.06049446193119	0.0393512947467775	0.0823160284017093
ANKRD36C	843.239356414795	-0.296857090462945	0.14408632831088	-2.06027243488673	0.0393725035824768	0.0823285292173811
MKLN1	1085.90480751493	-0.224175390034459	0.108806305681607	-2.06031616118324	0.0393683259193811	0.0823285292173811
NUCB2	912.968130993655	0.259241545983936	0.125825671336983	2.06032316958311	0.0393676563634015	0.0823285292173811
SETX	4171.02321277184	-0.14008665912692	0.0680040305129513	-2.05997582893621	0.0394008516094307	0.0823781309189659
AC016583.2	9.73884917063003	-0.856135965101898	0.415647829748008	-2.05976286612862	0.0394212161529767	0.082411031302542
ACBD3	740.023964642189	-0.135283630401398	0.0657023154901599	-2.0590390063446	0.03949050197627	0.082546183104894
ZNF713	25.1168200349526	-0.449706969170249	0.218428297485255	-2.05883108712417	0.0395104225196685	0.0825781280622957
ARFGAP2	2799.99361552365	-0.103000352688464	0.0500380082914556	-2.05844229627446	0.0395476950905546	0.0826463275924091
VEZF1	1165.43793658452	-0.149669295379958	0.0727131398995275	-2.05835280372661	0.0395562787795077	0.0826537081437345
ZNF714	134.980748634537	0.347259554010301	0.168711115469129	2.05830868372062	0.0395605111373718	0.0826537081437345
MICE	10.5495326052118	-0.642853832640941	0.312370767590941	-2.05798333051055	0.0395917335927861	0.0827092357878161
AL360181.2	40.9070117148339	0.363056962416695	0.176447877844931	2.05758758252543	0.0396297396589686	0.0827692099270307
MCOLN1	817.374528631329	0.2796926903762	0.135930264647818	2.0576189644069	0.0396267247376443	0.0827692099270307
ERLIN2	169.223998717794	0.272136705770471	0.132323209514317	2.05660599353152	0.0397241412436964	0.0829566426042709
AL121839.2	60.5449417306547	-0.5631760961965	0.273875933542566	-2.05631830775292	0.0397518447561339	0.0830047608634883
GEMIN7	15.2230387696891	0.392856633566554	0.191054367376877	2.05625570857324	0.0397578750918996	0.0830076179656745
NRDE2	276.392312479285	-0.18992061128037	0.0923663340734105	-2.05616703516051	0.0397664185524821	0.083015720755885
COL9A3	66.6552325305556	1.05909159892591	0.515169676095131	2.05581121729367	0.0398007163798714	0.083077579735476
SCAMP2	3675.24478271095	0.153942315867855	0.0748892635220957	2.05559927588866	0.0398211576615532	0.0831105042977323
RNF157	378.366359586341	-0.450231378738623	0.219078610037591	-2.05511336164388	0.0398680566467578	0.0831986343876608
SEC14L1P1	23.0724818060064	-0.476513730774147	0.231932463515248	-2.05453658169254	0.0399237865400509	0.0833051704377834
GBP5	2727.87939913981	-0.437891991538557	0.213158293653717	-2.05430426390036	0.0399462523196784	0.0833325158233009
GPR150	23.5207685092643	-0.372549854359564	0.181349386235552	-2.05432101035988	0.0399446325316309	0.0833325158233009
SLC49A3	281.83556437043	0.288964591201715	0.140707858021641	2.05364927918433	0.0400096489250473	0.0834549905237193
ARHGAP26-IT1	8.84531676982655	0.509252112178185	0.247998916437333	2.05344490812269	0.0400294476609279	0.0834842587049111
C2orf74	17.7659346079558	0.414536813530396	0.201877505383813	2.05340764807982	0.0400330581759355	0.0834842587049111
PYHIN1	986.904389431878	-0.407067368723931	0.198270698173801	-2.05308889550135	0.0400639567369561	0.08353890967344
IRF1-AS1	426.69900752717	-0.231379998925952	0.11271948604097	-2.05270629819809	0.0401010708537533	0.083606506621906
UBE3D	63.5611205080337	-0.249681676182353	0.121678505331688	-2.05197849449035	0.0401717524648869	0.0837440642357231
AC011933.2	19.0597522232443	0.55908216009828	0.272475286966074	2.05186373532617	0.0401829070900649	0.0837509724307007
AC012442.3	9.0029244411281	0.61743333901114	0.300915786099841	2.05184761827777	0.0401844738823632	0.0837509724307007
SLC38A7	442.041577447234	0.257075363829801	0.125315651775696	2.05142262907385	0.0402258072082675	0.0838273054006557
GRAMD4	820.106951510702	0.213772055402704	0.104289749084485	2.04978971835025	0.0403849553670986	0.0841491082868566
TTC8	25.4585924243574	-0.363747676179524	0.177462903154589	-2.04971106475511	0.0403926346306703	0.0841552608938783
TFAM	408.284103292322	-0.229709492097739	0.112073474567051	-2.04963300178856	0.0404002574530382	0.0841612944836019
RNU4-2	18.3331838698751	-0.820322361907399	0.400254515271917	-2.04950183097898	0.0404130689852106	0.0841781344503597
TRAV30	29.8923717561392	-0.754281812544505	0.368111171118953	-2.0490598268227	0.0404562651624251	0.0842582525695378
MORN1	71.9965813726172	-0.287288595828858	0.140210545942955	-2.04897993868266	0.0404640766453033	0.0842646648736404
NPHP1	11.6588250831231	0.657626795431658	0.32097239325743	2.04885781221757	0.0404760206741711	0.0842796805173215
GAS7	2024.71204870511	0.33721754666948	0.164601300922838	2.04869308309757	0.0404921359988292	0.0843033771584605
AC099494.1	15.1165719131637	-0.55100866589908	0.269023859206209	-2.04817768775195	0.0405425918735366	0.0843985558644124
GSTM4	278.842333999506	0.549175841289348	0.26814938396777	2.04802201356299	0.0405578424521225	0.0844204331143372
HCK	8778.51170097272	0.305409009117571	0.14916512305424	2.04745588555923	0.0406133440324606	0.0845260772060738
AP1G1	1022.67895359127	-0.245975961395813	0.120155011072059	-2.04715524721891	0.0406428439253789	0.0845775872009551
ZNF514	62.02005591397	-0.296617795423027	0.144925527836715	-2.04669115131477	0.0406884186193168	0.0846625328405907
CD101	731.975275824733	-0.36075768819897	0.176279530469722	-2.04650924153066	0.040706294160109	0.0846898302781889
AC027307.3	10.2954140302181	-0.574375765210305	0.280673669222528	-2.04641841467117	0.0407152218404401	0.0846985074037896
KCNQ4	8.18644364766164	0.711473065314046	0.347728164893535	2.04606108202906	0.0407503613887622	0.0847617037998727
AL358115.1	4.87225135881513	-0.693868102349657	0.339154767978031	-2.04587453240405	0.0407687166051782	0.0847899777076508
SMC5	1123.30991430584	-0.143320185384901	0.0700650840380243	-2.04552934393287	0.0408026992862431	0.084850742909549
LINC01765	11.1237666848198	-0.540499142233022	0.264312339832926	-2.04492587283165	0.0408621667220098	0.0849644842327904
CD2	2078.28906255968	-0.412087011733552	0.201530328644392	-2.04478906229888	0.0408756585560252	0.0849826133337259
MAPK8IP1	8.00557013706182	-0.777907684672105	0.380502144266118	-2.0444239182212	0.0409116864266909	0.0850475863195833
CASP2	689.414185531516	-0.183851423933453	0.0899583484108286	-2.04373943254079	0.0409792954521143	0.0851781876634246
LINC00649	137.697894426268	-0.365494002035214	0.178844572419148	-2.04364044763196	0.0409890803656605	0.0851885812899014
PIGA	394.689080028168	-0.619486542687462	0.303168790713211	-2.0433717508656	0.0410156517151706	0.0852338560677652
ZNF232	93.9683240402032	-0.325025965848707	0.159109312577684	-2.04278404942524	0.041073820222928	0.085344774077399
ELMOD2	292.851776319799	-0.211272657141545	0.103434067358892	-2.04258289880914	0.0410937454122486	0.0853762120262645
EI24	913.031382427869	0.168973815729561	0.0827335501049548	2.04238565267902	0.0411132917899318	0.0854068557134214
PHTF1	483.188031211933	0.176528645623887	0.0864495979634939	2.0419834190372	0.0411531760973136	0.0854797363990514
GPR157	69.075066494458	-0.388267316512872	0.19015765445204	-2.04181797273271	0.0411695907784073	0.085503856737378
GNAI3	2978.38034950829	0.169987130397449	0.0832642781173626	2.04153731036794	0.0411974492542683	0.0855517359426461
PTDSS1	2022.28149650121	0.13484833238771	0.066056848430485	2.04139821368586	0.0412112618731227	0.0855704393762041
ZC2HC1A	120.064942278662	-0.368759823435047	0.180650499599329	-2.04128869974306	0.0412221396182163	0.0855830452311499
COLGALT1	2377.85097736415	0.277600712262885	0.136001308457674	2.04116206976994	0.041234720487508	0.0855991836632949
NRSN2-AS1	16.5618227428356	0.401674093417306	0.196826460469111	2.04075251091732	0.0412754330192467	0.0856737100615164
PSME1	6834.32023543592	0.163950700438129	0.0803420347024467	2.0406590528275	0.0412847280664822	0.0856830147131036
UGGT1	1098.7319190653	0.164115011785466	0.0804307674495876	2.04045065078274	0.0413054614622632	0.0857160537687175
GRAMD2B	87.2410850677356	-0.280380484399602	0.137503290413877	-2.03908199982469	0.0414418443654918	0.0859890501022702
ZNF711	68.835351948711	-0.410354527424518	0.201259549108162	-2.03893196244807	0.0414568184103007	0.0860100969232585
PHF10	774.75093773795	-0.187029690068421	0.0917320624938942	-2.03886934386622	0.0414630692310808	0.0860130429522771
C11orf80	102.838922965964	0.337283456504804	0.165459083041667	2.03847048046234	0.0415029040021166	0.0860832272365482
P2RX7	619.34566841223	0.251390884300458	0.123325509755594	2.03843377415317	0.0415065715150669	0.0860832272365482
HHLA3	70.4053878210039	0.454986461314509	0.223217147648073	2.03831321253081	0.0415186193673605	0.0860981851660674
PECAM1	8654.29075596786	0.270078157277759	0.132511346021092	2.03815118770863	0.0415348153454742	0.086121740680816
ZNF335	1656.64471224234	-0.172250022323996	0.0845189232794822	-2.03800540329187	0.041549392506838	0.0861419345114404
TMEM44	28.2467377392369	0.486972459730828	0.238966575829876	2.03782666274429	0.0415672709031184	0.0861591491121214
ZNF546	80.9710543140806	-0.388181513819059	0.190488090512105	-2.03782563400934	0.0415673738204506	0.0861591491121214
FKBP14	39.7830988263589	0.317549142176969	0.155844259521153	2.03760564009653	0.0415893875432364	0.0861947439421866
PLA2G4C	170.782325191526	0.937781402134639	0.460295190623664	2.03734781774282	0.0416151991364893	0.0862281648580464
STK32B	22.9558025765473	0.54222247141605	0.26613969339716	2.03736039707122	0.0416139394566019	0.0862281648580464
IFITM1	2817.97903976726	0.394832626401817	0.193853111717251	2.03676187038828	0.0416739110358089	0.0863397703040002
CASP4	1991.67242231201	0.178506308814642	0.0876526295594584	2.03651972236103	0.041698194727721	0.0863800299158898
CASP5	92.094997070987	0.453844223368345	0.222869341690524	2.03636902198308	0.0417133136852743	0.0864012971342843
FOXO4	77.6253320970956	-0.297736198071238	0.14621669518679	-2.03626677303083	0.0417235744144474	0.0864124976677023
NDUFS2	2722.67550676311	0.135059380175629	0.0663327442439478	2.03608913991149	0.041741405059555	0.0864393716079759
WDR59	644.945132915447	-0.153191098659597	0.0752461386134871	-2.03586657710751	0.0417637548078834	0.0864755965059151
SPOUT1	5.4758814331188	-0.745378792844844	0.366320188472273	-2.03477399362952	0.0418736189802086	0.0866929983654202
DGKK	65.6933360593835	-0.884326990082825	0.434705355651242	-2.03431353809293	0.0419199930658391	0.0867789183277835
SGSM2	1603.71046605197	-0.225356173344071	0.110806726622889	-2.03377701167033	0.0419740833406054	0.0868807898023111
ZNF638	1711.61242828935	-0.14218878774368	0.0699207142858938	-2.03357172757553	0.0419947948132356	0.086913555928125
LIPA	3105.40720054847	0.290360574929987	0.142797181211957	2.03337749712998	0.042014399025812	0.0869440230886312
HNRNPA1L2	64.1146965921822	-0.35626868132238	0.17521502795049	-2.03332262928412	0.0420199383909567	0.0869453809472382
NUP210	5120.53754038311	-0.190739218307667	0.0938163323715123	-2.03311314230811	0.0420410935274869	0.0869790460442603
PSMC6	807.14679128689	0.17061758243393	0.0839334053928704	2.0327732639384	0.0420754354708716	0.0870399824048877
PIK3R1	2639.81391401392	-0.209323363153029	0.102989254081005	-2.0324777086781	0.0421053182181695	0.0870916810960163
TRBJ2-6	20.2145875712248	-0.472502423675849	0.232487210414317	-2.03238028807606	0.0421151720711091	0.087101944328737
C15orf41	85.3633411575305	-0.237141376472819	0.11670350564976	-2.03199874033353	0.0421537834700668	0.0871716741793889
ZBTB18	193.731235892529	-0.206074694033396	0.101423486331028	-2.03182420056835	0.0421714563125061	0.0871980930953632
APEX2	593.982448154287	0.245934112711587	0.12104957620323	2.03168090649643	0.0421859700903776	0.0872013564650706
GATD1	285.460009947465	-0.175092515441951	0.0861781387209034	-2.03175095262855	0.0421788748237181	0.0872013564650706
ZNF395	115.530001705597	-0.269856791008879	0.132825530891466	-2.03166356044444	0.0421877273007648	0.0872013564650706
PLS1	37.2716078564454	-0.385387578508123	0.189697429263589	-2.03159093934066	0.0421950847225619	0.087206440334906
PLD1	160.197302441388	0.420426094317097	0.206981869904249	2.03122183847111	0.0422324960178753	0.0872736294798364
APBA2	1024.64433490139	-0.414270975795675	0.203966672949737	-2.03107188936578	0.042247702560904	0.0872949221419167
NECAB1	7.44302341500751	0.714821206184101	0.351984464112546	2.0308316958999	0.0422720705602494	0.0873351376566768
CACFD1	176.419431471475	0.277945238256135	0.136868816932625	2.03074187740628	0.042281185839631	0.0873366901072088
PTPN9	1213.33464024165	0.165056516629532	0.0812794953596067	2.03072762569783	0.0422826323349699	0.0873366901072088
NUDT8	41.8498582125025	0.324247750734392	0.159680635090246	2.03060158516491	0.0422954268021328	0.0873529839011686
ATF7	212.494393469822	-0.253440561722433	0.124838319103649	-2.03015038605262	0.042341255206662	0.0874360354334616
SCARNA5	6.60765970853262	-0.668925229982597	0.32950212544488	-2.03010899877942	0.0423454610245852	0.0874360354334616
THAP3	258.575468290152	-0.248367247788646	0.122346311931295	-2.03003461132625	0.0423530212436658	0.0874415054781388
ARID5B	1786.36433119475	0.333422175729709	0.164263418576393	2.02980175756324	0.0423766942485982	0.0874802366488452
MDM1	350.584218701102	-0.217724336703821	0.10726890959703	-2.02970588143137	0.0423864447180235	0.0874902212154428
KCNG1	40.7532512899737	-0.784369427628783	0.386467694851898	-2.02958601217462	0.0423986379243264	0.0875052449568368
OSBPL10	249.332675577986	0.529447355183704	0.260871757844016	2.02953113652218	0.0424042209139369	0.0875066241739275
RPS18	7461.52599957935	-0.20833429599386	0.102655974462685	-2.02944151165395	0.0424133405883877	0.0875153006346324
SHISA4	27.9613870395969	0.552031231288082	0.272074429983173	2.02897137861218	0.0424612056099945	0.087603912617144
FAM53A	33.7823809866543	-0.423112939967205	0.208575607472042	-2.02858304043977	0.0425007774091648	0.087675395871878
EIF3J-DT	140.06266770015	-0.247371684873301	0.121962911114706	-2.02825336499756	0.0425343959296806	0.0877244201932078
PES1	1233.61469008042	0.161733862637209	0.0797399277323178	2.02826698288641	0.0425330068057731	0.0877244201932078
FABP3	5.9181962917947	-0.690791909306196	0.340661231646276	-2.02779725173857	0.0425809449753487	0.0878102531023955
SMARCD2	2252.70033475487	-0.154383980733629	0.0761415933767891	-2.02759062277112	0.0426020468537122	0.0878435951627499
RTF1	778.523991669534	0.106444051374577	0.0525071581537319	2.02722933629216	0.0426389643010129	0.0879095367507566
BAK1	925.160206243942	0.219606293598719	0.108342471045347	2.0269640472461	0.042666089635117	0.0879552768268217
LRRC34	8.6793923803539	0.615807854532551	0.303858839057136	2.02662478552009	0.0427007998049145	0.0880166404869765
KBTBD3	87.6382194078455	-0.279672425570806	0.138059486418265	-2.02573856260417	0.0427915827263394	0.0881935560183439
AC000068.1	26.1942727370768	0.489910174532748	0.241856505698171	2.02562330551546	0.0428034014167681	0.0882077039612913
TCEAL4	157.37629943645	0.212117001596828	0.104727944341607	2.02540976938241	0.0428253051281357	0.0882426290714566
OTUD7A	43.1162319263623	-0.44249993645477	0.218504317484246	-2.02513131799638	0.0428538818297657	0.0882912943738692
AC008105.1	4.7635745363959	-0.791038365358909	0.390672992225465	-2.02480944703335	0.0428869346490078	0.0883429674023504
QSER1	160.665889643431	-0.201884699509505	0.0997064654858882	-2.02479045391573	0.0428888857189507	0.0883429674023504
AC114752.2	17.7110000174567	0.837573345638329	0.413773595887143	2.02423101416742	0.0429463878877388	0.0884456918078319
AL109615.4	11.4605627151074	-0.676128514151042	0.334021162067758	-2.02420861590166	0.0429486914557998	0.0884456918078319
TRADD	1619.41668845079	0.219847843110919	0.10864855566075	2.0234769047219	0.0430240023521459	0.0885905356632309
KCTD11	126.305832757228	-0.386656078550961	0.191094450836412	-2.02337680062704	0.0430343141754209	0.088601522189335
AC112907.3	96.6408347276104	0.376691870700271	0.18618195045283	2.02324591499919	0.0430477999864285	0.0886190402079268
AC007613.1	42.5953989914904	0.381674799823193	0.188655990187505	2.0231257933758	0.0430601798705457	0.088624846823388
INTS14	638.566116566643	-0.125368617299918	0.0619678992112631	-2.02312195339247	0.0430605756736383	0.088624846823388
TSKS	33.2515918679922	0.836193958311755	0.41339670046389	2.02273979781025	0.0430999814262662	0.0886956968671601
GALNT8	10.792902788835	-0.67639634363844	0.334463268755275	-2.02233371142873	0.0431418881844064	0.0887716767737611
DOHH	323.895679885997	0.171586068149488	0.0848496619010945	2.02223632133618	0.0431519436345575	0.088782107281407
AC026748.1	41.1397944071042	-0.327072202792102	0.161851020017284	-2.02082262291071	0.0432981300678031	0.0890725829991027
AC010247.2	305.539670227801	-0.320765458249196	0.158738829816861	-2.02071199982554	0.0433095869106445	0.0890738417635947
CCDC200	24.8912999217408	-0.545221686892353	0.269821989411511	-2.02067180692536	0.0433137501819266	0.0890738417635947
SERPINB9P1	79.7116217435434	-0.351041185277277	0.17372331901508	-2.02069121904588	0.0433117393884695	0.0890738417635947
ALOX15P1	32.4058286301259	-0.465023865300526	0.23030404570184	-2.0191736705423	0.0434691719030184	0.0893809178629037
CHROMR	114.253271492387	0.336374961009697	0.16659751988596	2.0190874464395	0.0434781314018876	0.0893809178629037
PLAGL1	294.271229150267	-0.224666779218188	0.111269368574294	-2.01912513836348	0.0434742146630009	0.0893809178629037
CD9	587.737021665364	0.751805308129662	0.372566846833374	2.01790716087494	0.0436009311341472	0.0896126721509282
METTL27	10.9238261847208	-0.855433888849417	0.423920918076085	-2.01790912496534	0.0436007265423973	0.0896126721509282
